inventory_id,product_id,warehouse_id,quantity_on_hand,reserved_quantity,reorder_threshold,last_restocked_date
91eb3d36-9814-441f-9073-282bec9d5cef,0b9919e3-b842-4d06-92f6-c49ea8ecac79,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,4607,7,174,2024-04-08
70d47999-1583-4085-a48c-07a095055f56,f8933d0d-66b3-4e9e-b87d-951241e43a40,fa42ec50-bf62-41ae-851d-68ee160f73ae,2317,128,293,2024-02-03
318a3083-50e2-41e3-89ad-c419deffa279,f8933d0d-66b3-4e9e-b87d-951241e43a40,bf354916-9528-4db9-8189-f6524573c41b,893,7,288,2024-02-06
e18d3ade-1f43-449c-9820-38be42420779,f1808198-70ec-45bd-aec4-20c0a1c6e16d,3b5e3aa9-ba0f-4938-8883-41d61182dc94,4804,93,194,2024-04-16
d3593955-5dc0-4395-b305-1af1286550d8,f1808198-70ec-45bd-aec4-20c0a1c6e16d,414c90e8-1f79-4fac-aa23-cea655b18828,673,150,382,2024-03-16
2403b59a-5344-4c63-9549-f842d844d69a,f1808198-70ec-45bd-aec4-20c0a1c6e16d,17c4e490-aea6-450e-8341-edd09cb436b7,3992,129,196,2024-04-22
08a0813e-1c0e-4018-ada4-98b8b4f6d0c2,5a090f46-8bed-4a6d-9462-be78c434306a,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,85,45,445,2024-02-02
46f8484f-615d-4f45-9d6c-f3f931e912d9,5a090f46-8bed-4a6d-9462-be78c434306a,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,1093,72,250,2024-03-07
864e1afe-3bce-49a9-8e34-cc47fde863c3,9d436073-2a12-4a53-bb35-6ab98d6cba68,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,4512,153,324,2024-03-22
71a3a8bb-4003-4a71-9347-008b6900d01d,9d436073-2a12-4a53-bb35-6ab98d6cba68,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,2780,108,55,2024-03-10
8cd9e839-1d91-4dc4-9af4-cabe918149c0,9b5fe616-29b3-4aa2-9bbe-94ec982b608d,bbc4323f-7fdc-4913-8813-74f66d90fbff,3068,164,358,2024-04-29
2d64941f-4e7b-4018-a642-f57acb6d4fe2,9b5fe616-29b3-4aa2-9bbe-94ec982b608d,fa42ec50-bf62-41ae-851d-68ee160f73ae,2423,92,459,2024-02-20
88d9fc50-6e47-4610-bc2a-4a19fec8166a,fa22a3e9-d5f8-438b-955f-db21006b1567,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,3163,53,101,2024-04-16
d17cd924-25da-4799-be41-a86fe7aba791,fa22a3e9-d5f8-438b-955f-db21006b1567,414c90e8-1f79-4fac-aa23-cea655b18828,4894,195,441,2024-03-09
a540c186-4d01-47f3-a61e-ed2a2ea4c871,4c9e138e-1392-4fbd-b727-4473470ff0c5,3b5e3aa9-ba0f-4938-8883-41d61182dc94,1888,23,343,2024-04-17
165109e1-d91a-46dc-aeb6-077d699a8e9b,4c9e138e-1392-4fbd-b727-4473470ff0c5,186252aa-ede5-4d43-ae8c-afa67e2d2f41,625,22,480,2024-02-26
f03542a7-ea4b-455c-9986-935f1ff0b6c3,4c9e138e-1392-4fbd-b727-4473470ff0c5,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,2273,107,419,2024-04-06
f49594cc-16d7-4fc4-9908-f97823207442,a5ae7928-bb64-40e0-ab91-4f54ece11dce,ab993ac2-3403-4413-88ca-adf00cee0973,2147,33,422,2024-04-25
a4422514-edb5-4e63-96d7-bea5f2f704b7,a5ae7928-bb64-40e0-ab91-4f54ece11dce,bbc4323f-7fdc-4913-8813-74f66d90fbff,2918,71,239,2024-04-27
64602121-705b-477d-afe4-2fc0e6d479b4,a5ae7928-bb64-40e0-ab91-4f54ece11dce,675870cd-1868-4277-aeba-578addec8838,1348,182,111,2024-04-18
f5decd43-1b8e-4fe1-9bcc-d2d17658998b,a5ae7928-bb64-40e0-ab91-4f54ece11dce,17c4e490-aea6-450e-8341-edd09cb436b7,4003,135,203,2024-03-13
09829a3b-af9a-49fb-b37c-99f8117642e7,5c81514e-b53b-4fa9-98e3-7d0838ad33b1,3b5e3aa9-ba0f-4938-8883-41d61182dc94,708,46,178,2024-02-21
bce769be-556a-49a4-9bb7-55787b116dbb,70c2bf08-df66-4ec5-b280-28ab038a08fb,414c90e8-1f79-4fac-aa23-cea655b18828,1804,57,394,2024-02-14
4a2e1f6a-a8a6-4918-a144-7a097d45bea9,70c2bf08-df66-4ec5-b280-28ab038a08fb,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,3634,192,387,2024-04-10
5f2ed305-9dd0-493c-9bd5-5799056461ee,a47d1018-d697-45dc-b491-5cff9c7b2c70,fa42ec50-bf62-41ae-851d-68ee160f73ae,1395,145,459,2024-02-24
4e0ec8a1-30fa-44af-9658-4bb040d9f817,a47d1018-d697-45dc-b491-5cff9c7b2c70,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,2802,14,145,2024-03-07
7f129c90-e781-4a30-8fcb-47ef443aa48d,004bf763-fcfe-4333-90ef-c910fb5db024,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,415,97,183,2024-02-29
29b8b199-b855-4b05-94a7-8b515af45417,004bf763-fcfe-4333-90ef-c910fb5db024,2f1e95b4-aa81-4b55-926d-70531f59528d,4425,56,84,2024-03-30
895a1b44-dee0-4365-b280-fbaa7add9ed0,004bf763-fcfe-4333-90ef-c910fb5db024,bbc4323f-7fdc-4913-8813-74f66d90fbff,2544,186,99,2024-03-26
c01e1913-11cb-47a2-85d9-742cc2c44e72,5ad08a7d-2f81-4457-a926-38889aa40fe0,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,2853,171,416,2024-02-17
264985b6-455e-438f-84be-e90075292f32,5ad08a7d-2f81-4457-a926-38889aa40fe0,414c90e8-1f79-4fac-aa23-cea655b18828,4233,72,415,2024-04-04
78a14673-a550-4814-8c41-9d9ed0bcd46f,b3b7825c-d8f2-4356-9e00-c2ba1133d253,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4555,114,137,2024-03-26
65298c42-8a6f-473a-b0f6-40c1e5c37e18,b3b7825c-d8f2-4356-9e00-c2ba1133d253,fa42ec50-bf62-41ae-851d-68ee160f73ae,3363,18,436,2024-02-27
a46c7679-6a27-4d35-9d66-234fa40baa4e,b3b7825c-d8f2-4356-9e00-c2ba1133d253,bf354916-9528-4db9-8189-f6524573c41b,2731,153,102,2024-03-28
4a7b0926-6dc0-448a-bbe9-a76403593731,77c78235-d9d2-4c30-aa29-2b1c6cca2339,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,4081,169,74,2024-04-25
7bc22b96-d5b1-41f6-bcae-41c5d309930c,77c78235-d9d2-4c30-aa29-2b1c6cca2339,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,3910,169,87,2024-02-10
5ef2cf57-7df0-480e-b671-019f45ced6f6,f4a2a82b-654d-4202-80e3-bb927a8d5591,90d6c40d-10d6-432b-99fe-bd1448f1aa57,1837,165,493,2024-04-24
f2c5345e-faa9-4618-950f-feb055af36e8,f4a2a82b-654d-4202-80e3-bb927a8d5591,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,704,141,296,2024-03-25
ee1a8a5f-1765-4522-9be2-7a655e2e7f2e,b834e8c3-847c-4ea5-a927-aaae0a326c24,fa42ec50-bf62-41ae-851d-68ee160f73ae,2607,101,150,2024-03-06
5c8d3deb-e348-4b60-8d62-c6cd25c094f5,b834e8c3-847c-4ea5-a927-aaae0a326c24,bf354916-9528-4db9-8189-f6524573c41b,2116,123,313,2024-04-19
d6bdcc4c-e871-4e35-92c7-1741c220a8e3,b834e8c3-847c-4ea5-a927-aaae0a326c24,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4460,140,271,2024-04-13
9abf07c7-542d-4d41-8cd4-0ea619b63723,b834e8c3-847c-4ea5-a927-aaae0a326c24,3b5e3aa9-ba0f-4938-8883-41d61182dc94,4960,51,195,2024-02-26
66f6f993-ed96-424d-9a37-5d8959be16bc,58786376-0148-4a23-85b5-756f94be2e04,2f1e95b4-aa81-4b55-926d-70531f59528d,681,148,450,2024-01-31
a05fb609-9843-42b0-83aa-59d384c18b2f,58786376-0148-4a23-85b5-756f94be2e04,ab993ac2-3403-4413-88ca-adf00cee0973,1820,112,188,2024-03-13
5ed4c2d5-e709-496a-9aba-148092eae7be,db46418b-711b-4e6b-b34c-7d4ee8a4caae,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,108,59,286,2024-03-05
27620249-b6dd-49d9-87ec-eb13bbff7bb1,db46418b-711b-4e6b-b34c-7d4ee8a4caae,414c90e8-1f79-4fac-aa23-cea655b18828,2502,195,222,2024-03-14
b60c5fd2-e70f-46d9-b5c8-43d93ce350c1,db46418b-711b-4e6b-b34c-7d4ee8a4caae,186252aa-ede5-4d43-ae8c-afa67e2d2f41,1340,50,387,2024-03-06
81c5285c-6120-45e5-9c55-7b67adf67424,db46418b-711b-4e6b-b34c-7d4ee8a4caae,bf354916-9528-4db9-8189-f6524573c41b,4079,39,319,2024-02-01
f72c5fbc-acac-40fb-a192-20d315a8e01d,aa9ef362-23a3-424f-a4a5-9e8afb9488f6,2f1e95b4-aa81-4b55-926d-70531f59528d,1141,160,365,2024-03-07
b8375370-9035-461d-ba39-d538819a85fa,aa9ef362-23a3-424f-a4a5-9e8afb9488f6,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,2673,0,390,2024-04-17
9a193e18-a772-44ca-b056-775cb6d8f668,aa9ef362-23a3-424f-a4a5-9e8afb9488f6,fa42ec50-bf62-41ae-851d-68ee160f73ae,2579,172,156,2024-04-02
3228479d-c3e7-490a-b00e-20c28b84bb55,92386e83-cde4-46ec-982a-ce1c457b448c,675870cd-1868-4277-aeba-578addec8838,2768,64,236,2024-02-10
7ca23509-55c0-41a7-a1f1-df43f540b689,92386e83-cde4-46ec-982a-ce1c457b448c,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,4014,98,494,2024-04-02
e5e18482-796a-443f-84ea-6498348f50ca,92386e83-cde4-46ec-982a-ce1c457b448c,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,1533,99,457,2024-02-24
bd3db2e6-ebeb-4cc6-b926-fc399968cec4,9880356a-5cd5-4cb7-a5ef-606beda6b892,2f1e95b4-aa81-4b55-926d-70531f59528d,428,11,308,2024-04-04
64004b19-7ce6-4362-8c70-dc7efe5b4581,9880356a-5cd5-4cb7-a5ef-606beda6b892,bf354916-9528-4db9-8189-f6524573c41b,335,157,419,2024-03-04
fe950d64-ebea-42df-8c6a-c40a05b1470e,9880356a-5cd5-4cb7-a5ef-606beda6b892,414c90e8-1f79-4fac-aa23-cea655b18828,4561,64,238,2024-04-25
e900756a-4a7a-458d-aaa9-8e2b426e80f5,173026d6-4304-4ffe-8483-1df747247642,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,3580,195,275,2024-04-24
4e0d03a3-7427-4eb9-b8b5-3f3ef4602198,173026d6-4304-4ffe-8483-1df747247642,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,4561,39,284,2024-03-27
4dc587bb-db23-40f6-8365-588647a3686f,114b9106-c953-4281-be17-2c672a2ab7ab,fa42ec50-bf62-41ae-851d-68ee160f73ae,3240,102,276,2024-03-26
2654a5a7-5a9f-4448-b04c-7596ff60f8f0,114b9106-c953-4281-be17-2c672a2ab7ab,17c4e490-aea6-450e-8341-edd09cb436b7,2544,142,298,2024-02-01
1fcb5d65-7d54-40a1-9d62-713997bc8aad,114b9106-c953-4281-be17-2c672a2ab7ab,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4990,75,51,2024-03-07
4025d105-2b25-4442-8f46-862b5ac2d63f,7ba6cb23-e709-40c7-a2df-abf0c506348e,17c4e490-aea6-450e-8341-edd09cb436b7,2381,64,435,2024-04-14
c0d76fa8-db94-49c4-91db-9db2075cfd37,f2464553-cfb9-4226-92b7-b55303c89ae6,bbc4323f-7fdc-4913-8813-74f66d90fbff,1351,2,277,2024-03-06
ce37df3e-3a0f-4868-84d7-126b2a86ca5f,f2464553-cfb9-4226-92b7-b55303c89ae6,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,4546,82,215,2024-04-05
e043433d-0031-41f3-a714-cf8937a753a8,f2464553-cfb9-4226-92b7-b55303c89ae6,186252aa-ede5-4d43-ae8c-afa67e2d2f41,1532,15,344,2024-03-18
40522183-5c3c-49f5-bd4d-6e9eee80b7f0,e13a55b9-ebd0-4d98-8531-e4e1db612d7e,bbc4323f-7fdc-4913-8813-74f66d90fbff,4009,4,150,2024-03-04
55b93939-f21e-4d65-977f-407e5642609d,e13a55b9-ebd0-4d98-8531-e4e1db612d7e,186252aa-ede5-4d43-ae8c-afa67e2d2f41,4397,40,446,2024-02-08
06dfa60f-29a6-43d3-8496-833118259119,e13a55b9-ebd0-4d98-8531-e4e1db612d7e,ab993ac2-3403-4413-88ca-adf00cee0973,4638,122,324,2024-04-10
2a986dad-4313-47db-ba45-6ce52b08caf4,be95f48b-8044-4b05-96a7-036fb55970a6,bbc4323f-7fdc-4913-8813-74f66d90fbff,1603,9,451,2024-03-02
2b810c00-0588-4d22-a835-b07f65c1d7a8,be95f48b-8044-4b05-96a7-036fb55970a6,186252aa-ede5-4d43-ae8c-afa67e2d2f41,1999,171,70,2024-04-05
edeff057-e833-4a49-a38e-cffe2363ac75,17de7759-d540-428c-9d18-13590090c266,17c4e490-aea6-450e-8341-edd09cb436b7,1254,88,392,2024-03-27
eff01d69-4e08-4d91-98f2-a4d469683038,17de7759-d540-428c-9d18-13590090c266,90d6c40d-10d6-432b-99fe-bd1448f1aa57,318,31,375,2024-04-07
35612fa6-6633-42dd-824c-c09976298932,38a58fb1-6bf4-4830-a832-829e5c363c9a,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,1452,154,393,2024-03-29
b5f7059c-376d-4235-8baf-34d113e26332,38a58fb1-6bf4-4830-a832-829e5c363c9a,186252aa-ede5-4d43-ae8c-afa67e2d2f41,2346,1,465,2024-03-17
018f0265-37f2-4ae3-9bde-fb43a71b1ed5,d9abd364-fb61-4ac8-b3b2-f6c9edcaf63f,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,943,176,79,2024-03-28
c56bf932-1da5-4624-89bb-fd5652614bda,d9abd364-fb61-4ac8-b3b2-f6c9edcaf63f,675870cd-1868-4277-aeba-578addec8838,3789,198,450,2024-03-30
82bf9847-5618-4dc2-abcf-003fb3e123cf,d9abd364-fb61-4ac8-b3b2-f6c9edcaf63f,17c4e490-aea6-450e-8341-edd09cb436b7,3681,167,111,2024-03-20
5521f1c7-2fa8-4eb8-8dd9-3edcbb12d0d0,4202e1c9-4582-42ec-8003-9d46eaba7e14,3b5e3aa9-ba0f-4938-8883-41d61182dc94,3666,181,292,2024-04-14
19ed0054-cfb5-4836-9e2e-035bc4487ec7,4202e1c9-4582-42ec-8003-9d46eaba7e14,17c4e490-aea6-450e-8341-edd09cb436b7,2928,33,379,2024-03-14
c9d487d9-8429-47c8-9206-633318e48c94,92b82f43-8b61-40c4-b6e7-1603f5850d8a,414c90e8-1f79-4fac-aa23-cea655b18828,2128,76,116,2024-04-28
e4f1e9e8-8866-4dbc-ab63-e3b4ed75386c,92b82f43-8b61-40c4-b6e7-1603f5850d8a,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,263,118,147,2024-03-17
02269d9e-29b4-4054-a18e-eb6d726ef77b,af9ef94c-5b54-49ce-95a0-4921b5a6f4a6,3b5e3aa9-ba0f-4938-8883-41d61182dc94,4213,118,114,2024-03-15
67f5bc16-43d8-481b-8fc3-0fd342d6b128,af9ef94c-5b54-49ce-95a0-4921b5a6f4a6,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,2267,2,255,2024-02-19
146d7036-b896-4754-a711-f75d2e9a8fa3,af9ef94c-5b54-49ce-95a0-4921b5a6f4a6,fa42ec50-bf62-41ae-851d-68ee160f73ae,2116,53,242,2024-03-15
3a67d329-d64b-4089-9aec-7bc2135ed692,af9ef94c-5b54-49ce-95a0-4921b5a6f4a6,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4703,113,482,2024-04-20
42827b75-bfe9-4b7b-916e-54e31c7ff604,34c80828-ea46-4483-9d76-c96dcc9600c7,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,4149,93,122,2024-03-20
da04c5e3-2b74-4ea7-a058-0ed02984bca9,34c80828-ea46-4483-9d76-c96dcc9600c7,2f1e95b4-aa81-4b55-926d-70531f59528d,4173,3,308,2024-04-01
45774c39-b45d-47a7-822a-4306df509dbd,34c80828-ea46-4483-9d76-c96dcc9600c7,bf354916-9528-4db9-8189-f6524573c41b,290,89,376,2024-04-17
060db5e6-73f3-4a0c-a27b-4071d56a69e3,7c276b99-502b-46a1-8dca-013f8babd38a,ab993ac2-3403-4413-88ca-adf00cee0973,3395,30,207,2024-03-06
92e0aa11-f661-4e0a-9c0a-2f1b3d6a8959,7c276b99-502b-46a1-8dca-013f8babd38a,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,779,83,275,2024-02-17
cd188361-8c80-4ce9-bf40-59e5ce9ba9ab,7c276b99-502b-46a1-8dca-013f8babd38a,3b5e3aa9-ba0f-4938-8883-41d61182dc94,4964,134,264,2024-04-02
60d8fcc0-8d35-4bb9-b2bf-650f0028a535,f4f20615-0032-462f-ae1f-5d8c052d0764,bf354916-9528-4db9-8189-f6524573c41b,152,93,347,2024-03-09
3569cb2d-02ed-49c3-b8e4-6532edc507b7,f4f20615-0032-462f-ae1f-5d8c052d0764,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,4422,139,404,2024-03-02
e489d6c6-12ac-47bb-9d03-a2b6c15460e1,f4f20615-0032-462f-ae1f-5d8c052d0764,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4619,106,393,2024-04-26
126fb79a-abcd-4111-ba54-f5ccfa5163e2,bf62ba9c-8b50-416d-9b68-6b71f2206472,17c4e490-aea6-450e-8341-edd09cb436b7,2511,68,153,2024-04-06
168c8d5c-be30-4e5a-8b79-9584f88002ad,bf62ba9c-8b50-416d-9b68-6b71f2206472,3b5e3aa9-ba0f-4938-8883-41d61182dc94,3384,23,465,2024-02-28
c0bb68a5-4006-43f5-b4c6-bdc33a2244a4,abb4aee0-1dd7-47f6-bf42-68da9a899ef2,ab993ac2-3403-4413-88ca-adf00cee0973,1958,151,263,2024-03-30
0a19f082-f5b6-4191-a167-ed05d797e00d,abb4aee0-1dd7-47f6-bf42-68da9a899ef2,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,968,85,354,2024-04-10
7f7394ac-ed5a-4507-b014-e44b483769fc,abb4aee0-1dd7-47f6-bf42-68da9a899ef2,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4324,114,75,2024-04-24
df76582a-9ee6-483d-9725-4f5ad84d9693,965ab309-4611-4a41-8930-2ad74256f413,ab993ac2-3403-4413-88ca-adf00cee0973,940,14,194,2024-03-17
08fe5968-fee9-4edb-8ddb-4d714d58ccf2,965ab309-4611-4a41-8930-2ad74256f413,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,4980,67,178,2024-02-28
9a925758-8afa-44e3-88eb-1545f590f061,be0abd24-43ad-41f4-b799-42d198318e1f,186252aa-ede5-4d43-ae8c-afa67e2d2f41,2281,162,87,2024-04-30
8a8e2b73-dd10-4af3-b9ec-58694bdc8637,be0abd24-43ad-41f4-b799-42d198318e1f,bbc4323f-7fdc-4913-8813-74f66d90fbff,2861,57,435,2024-03-21
b819be3d-0fa2-4207-aea5-ea17e1cd91d0,5953cc0b-b27f-4f8d-9c9b-9c1acd7eff41,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,822,142,174,2024-02-11
cb63c1bd-19c9-4610-88ff-57e6151b56a3,5953cc0b-b27f-4f8d-9c9b-9c1acd7eff41,fa42ec50-bf62-41ae-851d-68ee160f73ae,3935,24,169,2024-02-04
dfe3aeb0-c4be-407a-9ca7-3ec736aef076,e3f0ebf2-ee9e-4e33-82c7-8b11bf8797d4,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,3897,8,233,2024-04-03
aa3b8430-c39a-49d2-8152-137ae313731e,e3f0ebf2-ee9e-4e33-82c7-8b11bf8797d4,ab993ac2-3403-4413-88ca-adf00cee0973,4431,139,298,2024-03-17
145a11c3-63c7-4586-a62f-852fd726b0da,7ca2a811-4321-4995-b691-5dad18263b9d,bf354916-9528-4db9-8189-f6524573c41b,3659,11,372,2024-03-14
973af25b-f150-4f6c-8d52-9dc1e2606a29,7ca2a811-4321-4995-b691-5dad18263b9d,bbc4323f-7fdc-4913-8813-74f66d90fbff,1534,102,316,2024-03-15
06cdcd5b-e203-4806-949f-dbdf7f918ae5,7ca2a811-4321-4995-b691-5dad18263b9d,186252aa-ede5-4d43-ae8c-afa67e2d2f41,964,74,491,2024-04-10
c5600c56-715d-40df-ad5c-7dbe050d8719,7ca2a811-4321-4995-b691-5dad18263b9d,414c90e8-1f79-4fac-aa23-cea655b18828,4754,194,59,2024-02-25
f98823f4-16c8-4bda-afcb-1485966853fb,f5df5bf5-6020-4f15-a478-f3014944b030,17c4e490-aea6-450e-8341-edd09cb436b7,3009,11,99,2024-03-09
caf46497-d615-4fe9-90d9-a96ed975ccbd,f5df5bf5-6020-4f15-a478-f3014944b030,bf354916-9528-4db9-8189-f6524573c41b,2876,174,305,2024-04-16
351295cb-6e64-4ad8-9d93-7300c60c5feb,f5df5bf5-6020-4f15-a478-f3014944b030,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,733,24,59,2024-04-05
b2cd1ebf-08ff-4823-9756-93158ee4c80b,ac745621-e6a3-4cdc-891f-a8cad330dc17,414c90e8-1f79-4fac-aa23-cea655b18828,71,66,176,2024-03-22
9201e252-e13f-4fd3-bbd2-1ad8496a4b58,ac745621-e6a3-4cdc-891f-a8cad330dc17,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,1018,46,208,2024-04-03
78578225-e406-4773-a5c7-7e6eaf7acfc5,ac745621-e6a3-4cdc-891f-a8cad330dc17,17c4e490-aea6-450e-8341-edd09cb436b7,3518,69,303,2024-04-28
2389f05a-eef1-45f5-bdcc-9cc0563c5e04,3c537340-abe0-4de2-acda-275f745c2d78,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,2582,24,385,2024-04-10
184f4e64-b8bc-4c20-8d3d-5cbf44e60e35,3c537340-abe0-4de2-acda-275f745c2d78,17c4e490-aea6-450e-8341-edd09cb436b7,1612,157,486,2024-04-19
9413bc8f-b965-43cd-a4ad-61543977d08b,54f690fa-bfb8-4b2b-8bff-d7d7c6c72a52,fa42ec50-bf62-41ae-851d-68ee160f73ae,1489,160,469,2024-04-14
d7a4a44d-f995-47ca-995b-20dd59e1034a,54f690fa-bfb8-4b2b-8bff-d7d7c6c72a52,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,3760,169,413,2024-04-13
215f8a03-71c9-49c6-867a-098523940926,54f690fa-bfb8-4b2b-8bff-d7d7c6c72a52,ab993ac2-3403-4413-88ca-adf00cee0973,2071,125,197,2024-04-03
1a34eae1-c095-4805-bfe4-bd28242f2750,2d08beb9-976d-4b98-aa3d-5a4522c858b6,90d6c40d-10d6-432b-99fe-bd1448f1aa57,2701,126,311,2024-03-08
166b125f-8aba-48ef-aa25-93b5ecc31aa2,2d08beb9-976d-4b98-aa3d-5a4522c858b6,675870cd-1868-4277-aeba-578addec8838,1631,143,498,2024-02-18
adaccf34-73a1-4044-a0b8-223b1f1f558f,2d08beb9-976d-4b98-aa3d-5a4522c858b6,3b5e3aa9-ba0f-4938-8883-41d61182dc94,1940,27,420,2024-04-29
c58e0a79-b9d3-486a-a982-6c32875e97d1,b36f005f-4237-4ed4-b72a-a9b324a58413,bbc4323f-7fdc-4913-8813-74f66d90fbff,4330,158,323,2024-03-25
fa28c5f6-3f8f-4b7f-badf-0f25f0824bec,3a38f38e-4aee-46b3-a8bd-18c0fab57b7d,3b5e3aa9-ba0f-4938-8883-41d61182dc94,4062,29,260,2024-04-11
6972e220-e898-4b12-b474-cb6b2f575b3b,3a38f38e-4aee-46b3-a8bd-18c0fab57b7d,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,2534,109,444,2024-02-29
adc09381-3b7c-48c2-945a-35803376b4aa,94c59508-1838-4771-806c-edf3d4c2de95,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,985,56,150,2024-02-15
ee7f2ed5-e0bc-43e1-ad7e-9106530f4cfd,94c59508-1838-4771-806c-edf3d4c2de95,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,2081,156,115,2024-04-27
2b8b010d-e874-4c6f-bfb7-9aa774d508be,94c59508-1838-4771-806c-edf3d4c2de95,90d6c40d-10d6-432b-99fe-bd1448f1aa57,4538,71,379,2024-03-09
0de670b3-12ac-4a01-9333-36bc3c56d7f5,c52cafc0-fc50-4fe2-b540-16389e8f627e,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,794,59,401,2024-03-09
0d604086-d03b-455d-a244-3c37ec5e7493,c52cafc0-fc50-4fe2-b540-16389e8f627e,414c90e8-1f79-4fac-aa23-cea655b18828,2576,30,439,2024-03-12
383b306a-49de-4352-ae49-914e8bd45ec1,c52cafc0-fc50-4fe2-b540-16389e8f627e,186252aa-ede5-4d43-ae8c-afa67e2d2f41,2337,130,289,2024-04-15
29205cce-da15-4808-814e-cf89b06ecddf,0efb282a-ae53-4bb2-9fbd-b76316e9f4c8,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,4527,73,360,2024-04-18
0be10b1c-d2cd-4d2a-947b-b0541a886014,3f1e4f00-b05f-4c17-9527-ba8ab64d2466,bbc4323f-7fdc-4913-8813-74f66d90fbff,4638,69,278,2024-03-17
4bb1b0fd-d987-43bb-82e5-935185abc2e0,3f1e4f00-b05f-4c17-9527-ba8ab64d2466,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,954,134,404,2024-02-08
51c4eeb8-ff78-4eef-887c-26545d8e678e,943b5b51-767f-4b28-bab2-bbdae65e0a74,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,3990,166,217,2024-03-30
283d964c-5c8e-4993-b72c-6f078ef2184d,4fe15199-33c7-4305-ba34-c1018fae2ab1,90d6c40d-10d6-432b-99fe-bd1448f1aa57,954,61,417,2024-03-21
d1238e73-5d36-4c53-962c-17aa5e7e6d74,4fe15199-33c7-4305-ba34-c1018fae2ab1,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,4897,77,314,2024-02-03
8db38a99-60cc-4b80-ad90-cc4c5c1cf930,ac1709ff-7b8d-4437-b6a2-b52fb7647196,17c4e490-aea6-450e-8341-edd09cb436b7,4075,19,452,2024-03-16
af0917e8-dee7-4b7c-98f4-bfaedfcfdba5,ac1709ff-7b8d-4437-b6a2-b52fb7647196,bf354916-9528-4db9-8189-f6524573c41b,3949,99,127,2024-04-24
15cfa500-ad51-4347-adc2-c5fa86e08d20,0ca03091-d6c7-499f-8cb8-51ba2ecb0daa,fa42ec50-bf62-41ae-851d-68ee160f73ae,57,14,154,2024-04-15
a5f7bb30-9c1f-43f8-9794-17e44aeea4cb,0ca03091-d6c7-499f-8cb8-51ba2ecb0daa,675870cd-1868-4277-aeba-578addec8838,2349,150,139,2024-04-06
01f6f3e9-d501-4e1b-bbd4-728f5673b5f8,0ca03091-d6c7-499f-8cb8-51ba2ecb0daa,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,1195,176,111,2024-03-16
